Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Categories,Tags,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
simple,DIS09121,Distributeur à savon à fixer,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 85 x 175.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-savon-chrome-salle-bain-smelis-dis09121-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/dis09121.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/distributeur-savon-chrome-salle-bain-smelis-dis09121-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),85 x 175,1,0
simple,DRL09108-2,Dérouleur double avec couvercle,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 107 x 140.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-chrome-salle-bain-smelis-drl09108-2-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-chrome-salle-bain-smelis-drl09108-2-.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/plan-09108-2.png",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),107 x 140,1,0
simple,DRL08117,Dérouleur simple avec couvercle,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 90 x 170.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-chrome-salle-bain-smelis-drl08117-fiche-technique.png",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-chrome-salle-bain-smelis-drl08117-fiche-technique.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/derouleur-papier-toilette-chrome-salle-bain-smelis-drl08117-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),90 x 170,1,0
simple,MIR07430,Miroir grossissant à fixer avec bras articulé,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 230 x 430 x 280.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07430-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07430-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07430-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),230 x 430 x 280,1,0
simple,MIR07440,Miroir grossissant à fixer avec bras articulé,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 232 x 365 x 265.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07440-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07440-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07440-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),232 x 365 x 265,1,0
simple,MIR07422,Miroir grossissant à fixer orientable,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 130 x 100 x 240.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07422-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome",https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07422-visuel-1.png,Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),130 x 100 x 240,1,0
simple,MIR07424,Miroir grossissant à fixer orientable,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 117 x 240.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07424-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07424-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07424-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),117 x 240,1,0
simple,MIR07425,Miroir grossissant à poser,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 235 x 385.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07425-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07425-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07425-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),235 x 385,1,0
simple,MIR07442,Miroir grossissant éclairant à fixer avec bras articulé,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 225 x 365 x 200.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07442-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07442-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/miroir-grossissant-chrome-salle-bain-smelis-mir07442-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),225 x 365 x 200,1,0
simple,PAT09107,Patère double,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 50.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat09107-fiche-technique.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat09107-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat09107-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT09106,Patère simple,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 50.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat09106-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/pat09106.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat09106-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),50,1,0
simple,PAT08106,Patère triple mobile,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 55 x 130 x 140.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat08106-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat08106-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/patere-chrome-salle-bain-smelis-pat08106-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),55 x 130 x 140,1,0
simple,PGP08134,Porte goupillon à fixer,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 120 x 385.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08134-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08134-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08134-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),120 x 385,1,0
simple,PGP08135,Porte goupillon à poser,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 365.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08135-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08135-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08135-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),365,1,0
simple,PGP08131,Porte goupillon à poser ou à fixer,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 380.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08131-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08131-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-goupillon-chrome-salle-bain-smelis-pgp08131-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),380,1,0
simple,PSA09109,Porte savon avec coupelle à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 110 x 129 x 55.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa09109-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa09109-visuel-1.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa09109-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),110 x 129 x 55,1,0
simple,PSA08112,Porte savon à fixer,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 125 x 115 x 55.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa08112-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa08112-visuel.jpg, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-savon-chrome-salle-bain-smelis-psa08112-croquis-1.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),125 x 115 x 55,1,0
simple,PSE08107,Porte serviette anneau,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 65 x 175.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08107-fiche-technique.pdf.pdf.pdf-1.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08107-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08107-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),65 x 175,1,0
simple,PSE08116,Porte serviette double,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 655 x 120 x 55.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08116-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08116-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-smelis-pse08116-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),655 x 120 x 55,1,0
simple,PSE8108-1,Porte serviette double mobile,1,0,visible,Matière : Laiton. Finitions : Chrome. Dimensions (L x P x H mm) : 55 x 450 x 165.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse8108-1-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse8108-1-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-serviette-chrome-salle-bain-soft-pse8108-1-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton,1,0,Dimensions (mm),55 x 450 x 165,1,0
simple,PEV9111-2,Porte verre double à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 90 x 95.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-2-fiche-technique.pdf.pdf.pdf.pdf.pdf-1.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-2-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-2-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),90 x 95,1,0
simple,PEV9111-1,Porte verre simple à fixer,1,0,visible,Matière : Laiton/Verre mat. Finitions : Chrome. Dimensions (L x P x H mm) : 105 x 95.,"Avec la gamme SMELIS vous faites le choix d’intégrer des produits luxueux, superbement finis à vos salles de bains.

Le must de l’accessoire chrome brillant !

Fiche technique : https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-1-fiche-technique.pdf.pdf.pdf.pdf",CreaSoft > Smelis,"CreaSoft, Smelis, Chrome","https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-1-visuel-1.png, https://www.creactive-paris.fr/wp-content/uploads/2023/10/porte-verre-chrome-salle-bain-smelis-pev9111-1-croquis.jpg",Collection,CreaSoft,1,0,Gamme,Smelis,1,0,Finitions,Chrome,1,0,Matière,Laiton/Verre mat,1,0,Dimensions (mm),105 x 95,1,0
